ID         alpha     delta           x         y         v          ev         bv         ebv        ub         eub        vi         evi
2897       252.010751   -43.476510  3227.560  1727.560     16.845      0.013      1.123      0.018      0.540      0.049      1.337      0.013
2898       252.167840   -43.194763  2284.610  4059.230     16.847      0.011      1.302      0.020 nan       nan       1.689      0.011
2899       252.140012   -43.361613  2451.650  2678.420     16.848      0.011      2.635      0.028 nan       nan       3.139      0.011
2901       252.275916   -43.312919  1635.870  3081.400     16.849      0.011      1.076      0.016 nan       nan       1.282      0.011
2900       252.017746   -43.680376  3185.570    40.421     16.849      0.010      1.337      0.019      0.671      0.070      1.706      0.011
2903       252.278363   -43.579178  1621.180   877.911     16.850      0.009      1.089      0.015      0.507      0.059      1.394      0.010
2902       252.017455   -43.386984  3187.320  2468.460     16.850      0.010      1.136      0.017      0.502      0.057      1.442      0.010
2904       252.410158   -43.291929   830.057  3255.110     16.850      0.012      1.247      0.018      0.627      0.054      1.514      0.012
2906       252.262618   -43.417882  1715.690  2212.750     16.851      0.011      2.190      0.022 nan       nan       2.713      0.011
2905       251.915910   -43.555321  3796.860  1075.340     16.851      0.010      1.335      0.019 nan       nan       1.563      0.011
2907       252.332812   -43.623563  1294.340   510.588     16.852      0.009      1.119      0.016      0.606      0.059      1.442      0.010
2908       251.894466   -43.242164  3925.580  3666.950     16.852      0.012      2.767      0.047        -1.092      0.093      1.339      0.014
2909       252.028725   -43.580114  3119.670   870.162     16.853      0.012      1.182      0.018      0.530      0.061      1.428      0.012
2910       251.971007   -43.488890  3466.130  1625.110     16.853      0.010      1.257      0.018      0.681      0.074      1.556      0.012
2911       251.906829   -43.454188  3851.370  1912.290     16.853      0.011      1.190      0.021      0.688      0.063      1.573      0.016
2913       252.083056   -43.411334  2793.540  2266.940     16.854      0.011      1.297      0.017      0.736      0.064      1.532      0.011
2914       252.150088   -43.582512  2391.170   850.319     16.854      0.012      1.389      0.019      0.793      0.088      1.648      0.012
2912       252.393204   -43.535241   931.829  1241.520     16.854      0.010      1.084      0.015      0.576      0.053      1.309      0.011
2917       251.971104   -43.463423  3465.550  1835.870     16.855      0.014      2.179      0.026 nan       nan       2.567      0.014
2916       251.994435   -43.659437  3325.500   213.703     16.855      0.012      1.156      0.019      0.417      0.063      1.526      0.012
2915       251.908591   -43.551613  3840.790  1106.030     16.855      0.008      1.390      0.017      0.794      0.088      1.668      0.009
2920       252.255789   -43.403537  1756.680  2331.470     16.856      0.011      1.509      0.018 nan       nan       1.791      0.011
2919       252.120404   -43.201966  2569.350  3999.620     16.856      0.012      2.753      0.035 nan       nan       4.723      0.011
2918       251.909657   -43.548919  3834.390  1128.320     16.856      0.010      1.114      0.016      0.514      0.049      1.313      0.011
2921       252.335024   -43.566950  1281.060   979.105     16.857      0.010      1.262      0.017 nan       nan       1.567      0.012
2922       252.495762   -43.581447   316.209   859.133     16.858      0.011      1.200      0.018      0.842      0.068      1.332      0.011
2924       252.082321   -43.284454  2797.950  3316.970     16.859      0.011      1.766      0.021 nan       nan       2.332      0.011
2925       252.015682   -43.360418  3197.960  2688.310     16.859      0.008      1.317      0.016      0.511      0.067      1.792      0.017
2923       251.949540   -43.555083  3594.990  1077.310     16.859      0.009      1.156      0.017      0.608      0.056      1.489      0.010
2926       252.368145   -43.505940  1082.250  1484.010     16.860      0.011      2.535      0.027 nan       nan       2.935      0.011
2927       252.356786   -43.557725  1150.430  1055.450     16.860      0.012      1.050      0.018      0.544      0.066      1.322      0.012
2929       252.055630   -43.317166  2958.170  3046.250     16.861      0.011      1.304      0.016      0.943      0.087      1.529      0.011
2928       252.084895   -43.222360  2782.500  3830.840     16.861      0.011      1.253      0.018      0.903      0.080      1.623      0.011
2930       252.434163   -43.579810   685.963   872.679     16.862      0.010      2.115      0.023 nan       nan       2.490      0.010
2933       252.437730   -43.232608   664.555  3746.030     16.862      0.013      1.302      0.020      0.687      0.089      1.572      0.014
2931       252.045734   -43.208475  3017.570  3945.750     16.862      0.011      1.177      0.018 nan       nan       1.486      0.011
2932       252.091434   -43.683643  2743.250    13.378     16.862      0.010      1.094      0.015      0.506      0.059      1.439      0.012
2934       252.070904   -43.584146  2866.480   836.797     16.863      0.010      1.114      0.015      0.534      0.051      1.311      0.010
2936       251.897839   -43.464365  3905.330  1828.070     16.863      0.011      2.141      0.024 nan       nan       2.503      0.012
2935       251.963034   -43.662513  3513.990   188.251     16.863      0.010      1.189      0.018      1.182      0.089      1.349      0.011
2938       252.413407   -43.352456   810.557  2754.200     16.864      0.013      2.797      0.035 nan       nan       3.398      0.012
2939       251.957770   -43.548072  3545.590  1135.330     16.864      0.012      1.703      0.020 nan       nan       1.927      0.013
2937       251.879761   -43.599768  4013.850   707.510     16.864      0.011      1.146      0.018      0.743      0.076      1.435      0.012
2940       252.329892   -43.291158  1311.870  3261.490     16.865      0.011      1.275      0.018      0.713      0.074      1.547      0.012
2941       251.888049   -43.422228  3964.100  2176.790     16.865      0.014      2.393      0.027 nan       nan       2.934      0.013
2942       251.884469   -43.635538  3985.590   411.484     16.866      0.026      1.133      0.042      0.714      0.083      1.506      0.035
2945       252.023242   -43.351256  3152.580  2764.130     16.867      0.013      3.814      0.075 nan       nan       2.034      0.013
2943       252.034131   -43.641467  3087.220   362.422     16.867      0.010      1.202      0.015      0.731      0.065      1.553      0.010
2944       251.993469   -43.619183  3331.300   546.836     16.867      0.011      1.200      0.017      0.964      0.081      1.624      0.011
2948       252.191096   -43.430826  2145.010  2105.630     16.868      0.010      1.082      0.014      0.479      0.051      1.467      0.011
2946       252.302502   -43.493721  1476.280  1585.130     16.868      0.009      1.069      0.014      0.438      0.046      1.330      0.010
2947       252.330388   -43.509961  1308.890  1450.730     16.868      0.011      1.137      0.016      0.428      0.045      1.355      0.011
2949       252.155246   -43.676634  2360.210    71.389     16.868      0.011      1.127      0.017      0.483      0.065      1.396      0.012
2950       252.198381   -43.652160  2101.280   273.925     16.869      0.026      1.271      0.037 nan       nan       1.765      0.030
2951       252.253617   -43.604379  1769.720   669.348     16.870      0.011      1.314      0.017      1.006      0.074      1.760      0.011
2952       252.480056   -43.671275   410.488   115.735     16.870      0.012      1.247      0.018      0.658      0.048      1.606      0.012
2953       251.964338   -43.671442  3506.160   114.353     16.870      0.013      1.270      0.020      0.556      0.067      1.639      0.013
2954       252.448772   -43.310566   598.272  3100.870     16.873      0.011      1.117      0.017      0.460      0.058      1.372      0.012
2955       252.056418   -43.264156  2953.440  3484.950     16.874      0.011      1.104      0.016      0.580      0.063      1.373      0.011
2956       252.138988   -43.456808  2457.800  1890.610     16.875      0.010      1.108      0.017      0.432      0.056      1.298      0.011
2957       252.248338   -43.281396  1801.410  3342.280     16.875      0.011      1.114      0.019      0.495      0.048      1.654      0.032
2959       252.362692   -43.581227  1114.980   860.948     16.876      0.011      1.349      0.019 nan       nan       1.687      0.011
2958       252.244226   -43.666105  1826.090   158.521     16.876      0.010      1.440      0.017      1.005      0.086      1.845      0.011
2960       251.946534   -43.383140  3613.030  2500.270     16.877      0.011      1.113      0.015      0.564      0.056      1.433      0.012
