ID        alpha     delta          x         y        v         ev        bv        ebv       ub        eub       vi        evi
1773      253.905589   -45.022272   274.747   18.838    18.060     0.015     1.289     0.021     nan     nan     nan     nan
1774      253.649690   -45.093787  1760.800  611.836    18.062     0.009     1.163     0.013     nan     nan     1.584     0.020
1775      253.621801   -45.345633  1922.760 2700.110    18.063     0.009     1.602     0.014     1.053     0.077     2.245     0.020
1776      253.668086   -45.118231  1653.970  814.519    18.065     0.008     1.200     0.010     0.695     0.043     1.576     0.019
1777      253.656024   -45.100491  1724.020  667.425    18.066     0.010     1.226     0.014     0.917     0.059     1.595     0.021
1778      253.684671   -45.068666  1557.660  403.533    18.067     0.008     1.181     0.012     0.718     0.042     1.590     0.020
1779      253.849393   -45.161643   601.088 1174.490    18.068     0.010     1.539     0.014     nan     nan     2.133     0.017
1780      253.914079   -45.260994   225.439 1998.290    18.070     0.011     1.639     0.018     nan     nan     2.186     0.016
1781      253.708507   -45.349874  1419.240 2735.270    18.072     0.008     1.527     0.014     nan     nan     1.994     0.021
1782      253.754285   -45.347509  1153.400 2715.660    18.074     0.009     1.354     0.012     0.848     0.059     1.806     0.022
1783      253.707763   -45.204485  1423.560 1529.730    18.075     0.011     1.253     0.014     nan     nan     1.765     0.019
1784      253.699733   -45.098764  1470.190  653.099    18.078     0.008     1.209     0.012     0.763     0.049     1.578     0.019
1785      253.776617   -45.329186  1023.710 2563.730    18.078     0.009     1.519     0.014     nan     nan     1.913     0.019
1786      253.632801   -45.167819  1858.880 1225.700    18.078     0.010     1.184     0.014     0.488     0.043     1.571     0.022
1787      253.825450   -45.080127   740.125  498.568    18.079     0.009     1.361     0.011     0.693     0.057     1.742     0.018
1788      253.728287   -45.206374  1304.370 1545.390    18.081     0.011     1.419     0.014     nan     nan     1.888     0.017
1789      253.825803   -45.119555   738.078  825.498    18.081     0.008     1.219     0.013     0.661     0.046     1.668     0.021
1790      253.884960   -45.143534   394.540 1024.330    18.083     0.008     1.509     0.015     nan     nan     2.104     0.016
1791      253.640161   -45.153684  1816.140 1108.490    18.083     0.011     1.219     0.014     0.734     0.048     1.595     0.030
1792      253.797523   -45.077310   902.303  475.209    18.084     0.009     1.322     0.015     nan     nan     1.859     0.017
1793      253.792110   -45.228363   933.737 1727.720    18.085     0.014     1.694     0.018     nan     nan     2.434     0.018
1794      253.689945   -45.283322  1527.030 2183.430    18.085     0.010     1.535     0.014     nan     nan     2.049     0.019
1795      253.815514   -45.378486   797.830 2972.520    18.085     0.015     1.373     0.022     nan     nan     1.941     0.031
1796      253.848102   -45.191616   608.585 1423.020    18.087     0.010     1.625     0.016     nan     nan     2.276     0.017
1797      253.674151   -45.185637  1618.750 1373.440    18.088     0.029     1.579     0.046     nan     nan     1.970     0.037
1798      253.921501   -45.299170   182.341 2314.840    18.090     0.008     1.414     0.013     nan     nan     1.972     0.017
1799      253.773740   -45.300160  1040.420 2323.050    18.093     0.010     1.311     0.016     0.598     0.048     1.769     0.020
1800      253.881444   -45.384324   414.957 3020.930    18.093     0.010     1.341     0.013     0.684     0.051     1.743     0.027
1801      253.738818   -45.185879  1243.220 1375.450    18.093     0.046     1.093     0.049     0.994     0.057     2.113     0.048
1802      253.926072   -45.195409   155.796 1454.470    18.097     0.009     1.570     0.014     nan     nan     2.113     0.014
1803      253.807384   -45.176643   845.041 1298.860    18.098     0.010     1.601     0.015     nan     nan     2.152     0.017
1804      253.605500   -45.042833  2017.420  189.326    18.099     0.010     1.153     0.014     0.774     0.047     1.803     0.021
1805      253.868821   -45.181126   488.264 1336.040    18.102     0.009     1.500     0.014     nan     nan     2.013     0.017
1806      253.659282   -45.364329  1705.100 2855.130    18.103     0.009     1.548     0.014     nan     nan     2.225     0.020
1807      253.722341   -45.304921  1338.900 2362.530    18.105     0.011     1.416     0.015     0.872     0.069     2.010     0.020
1808      253.938191   -45.242606    85.419 1845.820    18.105     0.089     1.616     0.096     nan     nan     1.336     0.100
1809      253.926405   -45.214843   153.864 1615.610    18.106     0.008     1.476     0.013     nan     nan     2.015     0.014
1810      253.888641   -45.261468   373.166 2002.220    18.106     0.011     1.612     0.015     nan     nan     2.176     0.016
1811      253.802643   -45.090946   872.572  588.272    18.106     0.009     1.246     0.013     0.805     0.058     1.673     0.017
1812      253.879181   -45.147340   428.100 1055.890    18.108     0.010     1.575     0.014     0.587     0.072     2.180     0.017
1813      253.908755   -45.138299   256.358  980.920    18.108     0.008     1.538     0.020     nan     nan     1.924     0.032
1814      253.828757   -45.322207   720.922 2505.860    18.109     0.031     1.470     0.035     0.684     0.065     1.953     0.036
1815      253.823560   -45.271080   751.103 2081.920    18.111     0.012     1.322     0.017     nan     nan     1.849     0.018
1816      253.830363   -45.021759   711.597   14.589    18.114     0.010     1.115     0.026     0.541     0.050     1.588     0.029
1817      253.628151   -45.228297  1885.880 1727.170    18.115     0.009     1.450     0.013     0.611     0.050     2.014     0.020
1818      253.767043   -45.203992  1079.310 1525.640    18.116     0.012     1.610     0.017     nan     nan     2.307     0.017
1819      253.859858   -45.161759   540.312 1175.450    18.118     0.009     1.598     0.014     nan     nan     2.187     0.016
1820      253.734717   -45.147022  1267.030 1053.250    18.118     0.009     1.289     0.014     0.595     0.050     1.676     0.018
1821      253.734821   -45.369668  1266.430 2899.400    18.119     0.010     1.670     0.018     nan     nan     2.457     0.018
1822      253.879094   -45.139725   428.604  992.745    18.120     0.009     1.384     0.014     nan     nan     1.870     0.019
1823      253.911102   -45.077442   242.731  476.298    18.121     0.012     1.260     0.015     0.611     0.046     1.800     0.020
1824      253.665107   -45.107871  1671.270  728.614    18.121     0.010     1.185     0.014     0.755     0.048     1.578     0.021
1825      253.890698   -45.090812   361.220  587.162    18.122     0.009     1.429     0.013     nan     nan     2.177     0.039
1826      253.868624   -45.366408   489.410 2872.370    18.123     0.008     1.515     0.012     nan     nan     1.965     0.018
1827      253.951714   -45.134852     6.889  952.335    18.127     0.012     1.380     0.017     0.585     0.052     1.928     0.019
1828      253.708579   -45.037323  1418.820  143.642    18.127     0.010     1.317     0.014     nan     nan     1.881     0.021
1829      253.808497   -45.216281   838.576 1627.540    18.128     0.013     1.600     0.017     nan     nan     2.184     0.018
1830      253.737071   -45.123238  1253.360  856.039    18.129     0.008     1.353     0.014     0.668     0.052     1.835     0.015
1831      253.683164   -45.193494  1566.410 1438.590    18.133     0.009     1.463     0.017     nan     nan     1.825     0.018
1832      253.716208   -45.126665  1374.520  884.453    18.135     0.009     1.482     0.016     nan     nan     1.951     0.017
1833      253.692850   -45.098576  1510.160  651.540    18.135     0.011     1.296     0.017     nan     nan     1.701     0.020
1834      253.902949   -45.315705   290.074 2451.950    18.135     0.011     1.329     0.017     nan     nan     1.841     0.023
1835      253.604123   -45.056078  2025.420  299.151    18.137     0.009     1.065     0.013     0.730     0.052     1.578     0.027
1836      253.814406   -45.117407   804.262  807.683    18.139     0.019     1.436     0.047     nan     nan     1.196     0.089
1837      253.670867   -45.203939  1637.820 1525.200    18.141     0.010     1.451     0.016     nan     nan     2.059     0.018
1838      253.797177   -45.355058   904.314 2778.260    18.141     0.007     1.453     0.012     nan     nan     1.896     0.019
1839      253.923638   -45.078601   169.928  485.912    18.142     0.014     1.457     0.020     0.569     0.057     1.832     0.044
1840      253.716953   -45.199962  1370.190 1492.220    18.145     0.011     1.284     0.015     nan     nan     1.837     0.019
1841      253.767709   -45.053112  1075.440  274.564    18.146     0.009     1.143     0.012     0.678     0.051     1.504     0.025
1842      253.677721   -45.308330  1598.020 2390.800    18.146     0.010     1.299     0.014     nan     nan     1.639     0.034
1843      253.657989   -45.083134  1712.610  523.499    18.147     0.008     1.216     0.012     0.839     0.054     1.591     0.022
1844      253.893119   -45.040499   347.159  169.975    18.147     0.013     1.258     0.016     0.707     0.056     1.675     0.024
1845      253.931857   -45.087472   122.202  559.469    18.147     0.012     1.404     0.017     nan     nan     2.126     0.036
1846      253.742737   -45.039156  1220.460  158.835    18.148     0.016     1.378     0.024     nan     nan     1.873     0.025
1847      253.627337   -45.030871  1890.610   90.141    18.148     0.016     1.220     0.021     1.138     0.070     1.647     0.031
1848      253.827687   -45.202129   727.139 1510.190    18.149     0.012     1.406     0.017     nan     nan     2.019     0.018
1849      253.778992   -45.379919  1009.920 2984.400    18.149     0.009     1.355     0.014     nan     nan     1.875     0.021
1850      253.767425   -45.315143  1077.090 2447.290    18.149     0.008     1.353     0.015     nan     nan     1.693     0.024
1851      253.922420   -45.035395   177.001  127.654    18.149     0.015     1.308     0.020     nan     nan     2.111     0.027
1852      253.760809   -45.023071  1115.510   25.467    18.151     0.013     1.131     0.016     0.618     0.046     1.731     0.031
1853      253.932640   -45.198000   117.656 1475.950    18.152     0.016     1.429     0.020     0.645     0.060     2.051     0.021
1854      253.898034   -45.078899   318.617  488.385    18.153     0.009     1.340     0.014     nan     nan     1.937     0.015
1855      253.797569   -45.109076   902.036  738.608    18.154     0.008     1.254     0.012     nan     nan     1.675     0.017
1856      253.932454   -45.328609   118.735 2558.950    18.160     0.008     1.482     0.012     0.894     0.083     1.977     0.018
1857      253.839258   -45.283568   659.940 2185.470    18.162     0.012     1.315     0.015     nan     nan     1.855     0.020
